product_code,user_id,zone_code,score_skinbiosense,session_id,mesure
417432,WB_1_00026,1,2,3,"0,07"
417432,WB_1_00026,1,2,4,"0,31"
417432,WB_1_00026,1,3,1,"0,005"
417432,WB_1_00026,1,3,2,"0,004"
417432,WB_1_00026,1,3,3,"0,005"
417432,WB_1_00026,1,3,4,"0,003"
417432,WB_1_00026,2,1,1,"0,23"
417432,WB_1_00026,2,1,2,"0,25"
417432,WB_1_00026,2,1,3,"0,28"
417432,WB_1_00026,2,1,4,"0,36"
417432,WB_1_00026,2,2,1,"0,15"
417432,WB_1_00026,2,2,2,"0,19"
417432,WB_1_00026,2,2,3,"0,18"
417432,WB_1_00026,2,2,4,"0,25"
417432,WB_1_00026,2,3,1,"0,004"
417432,WB_1_00026,2,3,2,"0,004"
417432,WB_1_00026,2,3,3,"0,003"
417432,WB_1_00026,2,3,4,"0,003"
417432,WB_1_00027,1,1,1,"0,16"
417432,WB_1_00027,1,1,2,"0,18"
417432,WB_1_00027,1,1,3,"0,27"
417432,WB_1_00027,1,1,4,"0,19"
417432,WB_1_00027,1,2,1,"0,09"
417432,WB_1_00027,1,2,2,"0,19"
417432,WB_1_00027,1,2,3,"0,21"
417432,WB_1_00027,1,2,4,"0,11"
417432,WB_1_00027,1,3,1,"0,003"
417432,WB_1_00027,1,3,2,"0,002"
417432,WB_1_00027,1,3,3,"0,002"
417432,WB_1_00027,1,3,4,"0,002"
417432,WB_1_00027,2,1,1,"0,24"
417432,WB_1_00027,2,1,2,"0,30"
417432,WB_1_00027,2,1,3,"0,34"
417432,WB_1_00027,2,1,4,"0,34"
417432,WB_1_00027,2,2,1,"0,12"
417432,WB_1_00027,2,2,2,"0,19"
417432,WB_1_00027,2,2,3,"0,26"
417432,WB_1_00027,2,2,4,"0,18"
417432,WB_1_00027,2,3,1,"0,002"
417432,WB_1_00027,2,3,2,"0,002"
417432,WB_1_00027,2,3,3,"0,002"
417432,WB_1_00027,2,3,4,"0,002"
417432,WB_1_00028,1,1,1,"0,44"
417432,WB_1_00028,1,1,2,"0,34"
417432,WB_1_00028,1,1,3,"0,29"
417432,WB_1_00028,1,1,4,"0,19"
417432,WB_1_00028,1,2,1,"0,23"
417432,WB_1_00028,1,2,2,"0,26"
417432,WB_1_00028,1,2,3,"0,16"
417432,WB_1_00028,1,2,4,"0,13"
417432,WB_1_00028,1,3,1,"0,011"
417432,WB_1_00028,1,3,2,"0,008"
417432,WB_1_00028,1,3,3,"0,008"
417432,WB_1_00028,1,3,4,"0,006"
417432,WB_1_00028,2,1,1,"0,34"
417432,WB_1_00028,2,1,2,"0,39"
417432,WB_1_00028,2,1,3,"0,41"
417432,WB_1_00028,2,1,4,"0,40"
417432,WB_1_00028,2,2,1,"0,24"
417432,WB_1_00028,2,2,2,"0,31"
417432,WB_1_00028,2,2,3,"0,32"
417432,WB_1_00028,2,2,4,"0,22"
417432,WB_1_00028,2,3,1,"0,007"
417432,WB_1_00028,2,3,2,"0,008"
417432,WB_1_00028,2,3,3,"0,008"
417432,WB_1_00028,2,3,4,"0,006"
417432,WB_1_00029,1,1,1,"0,09"
417432,WB_1_00029,1,1,2,"0,16"
417432,WB_1_00029,1,1,3,"0,14"
417432,WB_1_00029,1,1,4,"0,17"
417432,WB_1_00029,1,2,1,"0,06"
417432,WB_1_00029,1,2,2,"0,16"
417432,WB_1_00029,1,2,3,"0,10"
417432,WB_1_00029,1,2,4,"0,09"
417432,WB_1_00029,1,3,1,"0,013"
417432,WB_1_00029,1,3,2,"0,014"
417432,WB_1_00029,1,3,3,"0,012"
417432,WB_1_00029,1,3,4,"0,011"
417432,WB_1_00029,2,1,1,"0,16"
417432,WB_1_00029,2,1,2,"0,15"
417432,WB_1_00029,2,1,3,"0,20"
417432,WB_1_00029,2,1,4,"0,18"
417432,WB_1_00029,2,2,1,"0,11"
417432,WB_1_00029,2,2,2,"0,11"
417432,WB_1_00029,2,2,3,"0,15"
417432,WB_1_00029,2,2,4,"0,10"
417432,WB_1_00029,2,3,1,"0,013"
417432,WB_1_00029,2,3,2,"0,013"
417432,WB_1_00029,2,3,3,"0,011"
417432,WB_1_00029,2,3,4,"0,012"
417432,WB_1_00030,1,1,1,"0,19"
417432,WB_1_00030,1,1,2,"0,50"
417432,WB_1_00030,1,1,3,"0,17"
417432,WB_1_00030,1,1,4,"0,13"
417432,WB_1_00030,1,2,1,"0,10"
417432,WB_1_00030,1,2,2,"0,33"
417432,WB_1_00030,1,2,3,"0,09"
417432,WB_1_00030,1,2,4,"0,10"
417432,WB_1_00030,1,3,1,"0,008"
417432,WB_1_00030,1,3,2,"0,010"
417432,WB_1_00030,1,3,3,"0,008"
417432,WB_1_00030,1,3,4,"0,006"
417432,WB_1_00030,2,1,1,"0,21"
417432,WB_1_00030,2,1,2,"0,24"
417432,WB_1_00030,2,1,3,"0,27"
417432,WB_1_00030,2,1,4,"0,27"
417432,WB_1_00030,2,2,1,"0,11"
417432,WB_1_00030,2,2,2,"0,13"
417432,WB_1_00030,2,2,3,"0,19"
417432,WB_1_00030,2,2,4,"0,21"
417432,WB_1_00030,2,3,1,"0,007"
417432,WB_1_00030,2,3,2,"0,009"
417432,WB_1_00030,2,3,3,"0,009"
417432,WB_1_00030,2,3,4,"0,007"
417432,WB_1_00031,1,1,1,"0,33"
417432,WB_1_00031,1,1,2,"0,18"
417432,WB_1_00031,1,1,3,"0,26"
417432,WB_1_00031,1,1,4,"0,09"
417432,WB_1_00031,1,2,1,"0,23"
417432,WB_1_00031,1,2,2,"0,13"
417432,WB_1_00031,1,2,3,"0,15"
417432,WB_1_00031,1,2,4,"0,06"
417432,WB_1_00031,1,3,1,"0,011"
417432,WB_1_00031,1,3,2,"0,013"
417432,WB_1_00031,1,3,3,"0,012"
417432,WB_1_00031,1,3,4,"0,012"
417432,WB_1_00031,2,1,1,"0,21"
417432,WB_1_00031,2,1,2,"0,25"
417432,WB_1_00031,2,1,3,"0,28"
417432,WB_1_00031,2,1,4,"0,35"
417432,WB_1_00031,2,2,1,"0,16"
417432,WB_1_00031,2,2,2,"0,19"
417432,WB_1_00031,2,2,3,"0,22"
417432,WB_1_00031,2,2,4,"0,20"
417432,WB_1_00031,2,3,1,"0,012"
417432,WB_1_00031,2,3,2,"0,012"
417432,WB_1_00031,2,3,3,"0,011"
417432,WB_1_00031,2,3,4,"0,009"
417432,WB_1_00032,1,1,1,"0,12"
417432,WB_1_00032,1,1,2,"0,43"
417432,WB_1_00032,1,1,3,"0,24"
417432,WB_1_00032,1,1,4,"0,08"
417432,WB_1_00032,1,2,1,"0,06"
417432,WB_1_00032,1,2,2,"0,25"
417432,WB_1_00032,1,2,3,"0,13"
417432,WB_1_00032,1,2,4,"0,04"
417432,WB_1_00032,1,3,1,"0,720"
417432,WB_1_00032,1,3,2,"0,610"
417432,WB_1_00032,1,3,3,"0,607"
417432,WB_1_00032,1,3,4,"0,524"
417432,WB_1_00032,2,1,1,"0,20"
417432,WB_1_00032,2,1,2,"0,26"
417432,WB_1_00032,2,1,3,"0,25"
417432,WB_1_00032,2,1,4,"0,27"
417432,WB_1_00032,2,2,1,"0,16"
417432,WB_1_00032,2,2,2,"0,13"
417432,WB_1_00032,2,2,3,"0,18"
417432,WB_1_00032,2,2,4,"0,18"
417432,WB_1_00032,2,3,1,"0,018"
417432,WB_1_00032,2,3,2,"0,019"
417432,WB_1_00032,2,3,3,"0,021"
417432,WB_1_00032,2,3,4,"0,019"
417432,WB_1_00033,1,1,1,"0,38"
417432,WB_1_00033,1,1,2,"0,50"
417432,WB_1_00033,1,1,3,"0,49"
417432,WB_1_00033,1,1,4,"0,38"
417432,WB_1_00033,1,2,1,"0,29"
417432,WB_1_00033,1,2,2,"0,30"
417432,WB_1_00033,1,2,3,"0,30"
417432,WB_1_00033,1,2,4,"0,29"
417432,WB_1_00033,1,3,1,"0,010"
417432,WB_1_00033,1,3,2,"0,007"
417432,WB_1_00033,1,3,3,"0,009"
417432,WB_1_00033,1,3,4,"0,046"
417432,WB_1_00033,2,1,1,"0,48"
417432,WB_1_00033,2,1,2,"0,49"
417432,WB_1_00033,2,1,3,"0,55"
417432,WB_1_00033,2,1,4,"0,63"
417432,WB_1_00033,2,2,1,"0,33"
417432,WB_1_00033,2,2,2,"0,33"
417432,WB_1_00033,2,2,3,"0,30"
417432,WB_1_00033,2,2,4,"0,37"
417432,WB_1_00033,2,3,1,"0,008"
417432,WB_1_00033,2,3,2,"0,009"
417432,WB_1_00033,2,3,3,"0,007"
417432,WB_1_00033,2,3,4,"0,008"
417432,WB_1_00034,1,1,1,"0,44"
417432,WB_1_00034,1,1,2,"0,14"
417432,WB_1_00034,1,1,3,"0,22"
417432,WB_1_00034,1,1,4,"0,20"
417432,WB_1_00034,1,2,1,"0,35"
417432,WB_1_00034,1,2,2,"0,08"
417432,WB_1_00034,1,2,3,"0,17"
417432,WB_1_00034,1,2,4,"0,14"
417432,WB_1_00034,1,3,1,"0,017"
417432,WB_1_00034,1,3,2,"0,018"
417432,WB_1_00034,1,3,3,"0,020"
417432,WB_1_00034,1,3,4,"0,027"
417432,WB_1_00034,2,1,1,"0,27"
417432,WB_1_00034,2,1,2,"0,28"
417432,WB_1_00034,2,1,3,"0,34"
417432,WB_1_00034,2,1,4,"0,37"
417432,WB_1_00034,2,2,1,"0,17"
417432,WB_1_00034,2,2,2,"0,19"
417432,WB_1_00034,2,2,3,"0,20"
417432,WB_1_00034,2,2,4,"0,23"
417432,WB_1_00034,2,3,1,"0,019"
417432,WB_1_00034,2,3,2,"0,018"
417432,WB_1_00034,2,3,3,"0,017"
417432,WB_1_00034,2,3,4,"0,013"
417432,WB_1_00035,1,1,1,"0,08"
417432,WB_1_00035,1,1,2,"0,46"
417432,WB_1_00035,1,1,3,"0,27"
417432,WB_1_00035,1,1,4,"0,31"
417432,WB_1_00035,1,2,1,"0,06"
417432,WB_1_00035,1,2,2,"0,25"
417432,WB_1_00035,1,2,3,"0,22"
417432,WB_1_00035,1,2,4,"0,24"
417432,WB_1_00035,1,3,1,"0,007"
417432,WB_1_00035,1,3,2,"0,006"
417432,WB_1_00035,1,3,3,"0,005"
417432,WB_1_00035,1,3,4,"0,005"
417432,WB_1_00035,2,1,1,"0,28"
417432,WB_1_00035,2,1,2,"0,29"
417432,WB_1_00035,2,1,3,"0,31"
417432,WB_1_00035,2,1,4,"0,32"
417432,WB_1_00035,2,2,1,"0,19"
417432,WB_1_00035,2,2,2,"0,17"
417432,WB_1_00035,2,2,3,"0,20"
417432,WB_1_00035,2,2,4,"0,19"
417432,WB_1_00035,2,3,1,"0,005"
417432,WB_1_00035,2,3,2,"0,005"
417432,WB_1_00035,2,3,3,"0,005"
417432,WB_1_00035,2,3,4,"0,004"
417432,WB_1_00036,1,1,1,"0,33"
417432,WB_1_00036,1,1,2,"0,36"
417432,WB_1_00036,1,1,3,"0,16"
417432,WB_1_00036,1,1,4,"0,37"
417432,WB_1_00036,1,2,1,"0,25"
417432,WB_1_00036,1,2,2,"0,23"
417432,WB_1_00036,1,2,3,"0,12"
417432,WB_1_00036,1,2,4,"0,26"
417432,WB_1_00036,1,3,1,"0,018"
417432,WB_1_00036,1,3,2,"0,018"
417432,WB_1_00036,1,3,3,"0,022"
417432,WB_1_00036,1,3,4,"0,046"
417432,WB_1_00036,2,1,1,"0,31"
417432,WB_1_00036,2,1,2,"0,38"
417432,WB_1_00036,2,1,3,"0,44"
417432,WB_1_00036,2,1,4,"0,49"
417432,WB_1_00036,2,2,1,"0,22"
417432,WB_1_00036,2,2,2,"0,20"
417432,WB_1_00036,2,2,3,"0,33"
417432,WB_1_00036,2,2,4,"0,38"
417432,WB_1_00036,2,3,1,"0,019"
417432,WB_1_00036,2,3,2,"0,019"
417432,WB_1_00036,2,3,3,"0,019"
417432,WB_1_00036,2,3,4,"0,017"
417432,WB_1_00037,1,1,1,"0,45"
417432,WB_1_00037,1,1,2,"0,44"
417432,WB_1_00037,1,1,3,"0,28"
417432,WB_1_00037,1,1,4,"0,50"
417432,WB_1_00037,1,2,1,"0,34"
417432,WB_1_00037,1,2,2,"0,22"
417432,WB_1_00037,1,2,3,"0,22"
417432,WB_1_00037,1,2,4,"0,32"
417432,WB_1_00037,1,3,1,"0,014"
417432,WB_1_00037,1,3,2,"0,018"
417432,WB_1_00037,1,3,3,"0,022"
417432,WB_1_00037,1,3,4,"0,021"
417432,WB_1_00037,2,1,1,"0,35"
417432,WB_1_00037,2,1,2,"0,40"
417432,WB_1_00037,2,1,3,"0,43"
417432,WB_1_00037,2,1,4,"0,39"
417432,WB_1_00037,2,2,1,"0,27"
417432,WB_1_00037,2,2,2,"0,29"
417432,WB_1_00037,2,2,3,"0,28"
417432,WB_1_00037,2,2,4,"0,24"
417432,WB_1_00037,2,3,1,"0,018"
417432,WB_1_00037,2,3,2,"0,016"
417432,WB_1_00037,2,3,3,"0,014"
417432,WB_1_00037,2,3,4,"0,010"
417432,WB_1_00038,1,1,1,"0,40"
417432,WB_1_00038,1,1,2,"0,18"
417432,WB_1_00038,1,1,3,"0,40"
417432,WB_1_00038,1,1,4,"0,16"
417432,WB_1_00038,1,2,1,"0,24"
417432,WB_1_00038,1,2,2,"0,11"
417432,WB_1_00038,1,2,3,"0,32"
417432,WB_1_00038,1,2,4,"0,09"
417432,WB_1_00038,1,3,1,"0,009"
417432,WB_1_00038,1,3,2,"0,011"
417432,WB_1_00038,1,3,3,"0,011"
417432,WB_1_00038,1,3,4,"0,010"
417432,WB_1_00038,2,1,1,"0,30"
417432,WB_1_00038,2,1,2,"0,38"
417432,WB_1_00038,2,1,3,"0,45"
417432,WB_1_00038,2,1,4,"0,45"
417432,WB_1_00038,2,2,1,"0,21"
417432,WB_1_00038,2,2,2,"0,19"
417432,WB_1_00038,2,2,3,"0,27"
417432,WB_1_00038,2,2,4,"0,29"
417432,WB_1_00038,2,3,1,"0,010"
417432,WB_1_00038,2,3,2,"0,009"
417432,WB_1_00038,2,3,3,"0,008"
417432,WB_1_00038,2,3,4,"0,008"
417432,WB_1_00039,1,1,1,"0,34"
417432,WB_1_00039,1,1,2,"0,45"
417432,WB_1_00039,1,1,3,"0,18"
417432,WB_1_00039,1,1,4,"0,16"
417432,WB_1_00039,1,2,1,"0,26"
417432,WB_1_00039,1,2,2,"0,32"
417432,WB_1_00039,1,2,3,"0,12"
417432,WB_1_00039,1,2,4,"0,10"
417432,WB_1_00039,1,3,1,"0,002"
417432,WB_1_00039,1,3,2,"0,002"
417432,WB_1_00039,1,3,3,"0,003"
417432,WB_1_00039,1,3,4,"0,003"
417432,WB_1_00039,2,1,1,"0,28"
417432,WB_1_00039,2,1,2,"0,27"
417432,WB_1_00039,2,1,3,"0,29"
417432,WB_1_00039,2,1,4,"0,37"
417432,WB_1_00039,2,2,1,"0,15"
417432,WB_1_00039,2,2,2,"0,17"
417432,WB_1_00039,2,2,3,"0,16"
417432,WB_1_00039,2,2,4,"0,20"
417432,WB_1_00039,2,3,1,"0,002"
417432,WB_1_00039,2,3,2,"0,002"
417432,WB_1_00039,2,3,3,"0,003"
417432,WB_1_00039,2,3,4,"0,002"
417432,WB_1_00040,1,1,1,"0,31"
417432,WB_1_00040,1,1,2,"0,40"
417432,WB_1_00040,1,1,3,"0,39"
417432,WB_1_00040,1,1,4,"0,29"
417432,WB_1_00040,1,2,1,"0,22"
417432,WB_1_00040,1,2,2,"0,21"
417432,WB_1_00040,1,2,3,"0,27"
417432,WB_1_00040,1,2,4,"0,16"
417432,WB_1_00040,1,3,1,"0,014"
417432,WB_1_00040,1,3,2,"0,018"
417432,WB_1_00040,1,3,3,"0,016"
417432,WB_1_00040,1,3,4,"0,015"
417432,WB_1_00040,2,1,1,"0,29"
417432,WB_1_00040,2,1,2,"0,30"
417432,WB_1_00040,2,1,3,"0,28"
417432,WB_1_00040,2,1,4,"0,25"
417432,WB_1_00040,2,2,1,"0,18"
417432,WB_1_00040,2,2,2,"0,21"
417432,WB_1_00040,2,2,3,"0,18"
417432,WB_1_00040,2,2,4,"0,17"
417432,WB_1_00040,2,3,1,"0,016"
417432,WB_1_00040,2,3,2,"0,016"
417432,WB_1_00040,2,3,3,"0,012"
417432,WB_1_00040,2,3,4,"0,012"
417432,WB_1_00041,1,1,1,"0,36"
417432,WB_1_00041,1,1,2,"0,24"
417432,WB_1_00041,1,1,3,"0,34"
417432,WB_1_00041,1,1,4,"0,08"
417432,WB_1_00041,1,2,1,"0,20"
417432,WB_1_00041,1,2,2,"0,18"
417432,WB_1_00041,1,2,3,"0,20"
417432,WB_1_00041,1,2,4,"0,06"
417432,WB_1_00041,1,3,1,"0,006"
417432,WB_1_00041,1,3,2,"0,006"
417432,WB_1_00041,1,3,3,"0,008"
417432,WB_1_00041,1,3,4,"0,007"
417432,WB_1_00041,2,1,1,"0,30"
417432,WB_1_00041,2,1,2,"0,36"
417432,WB_1_00041,2,1,3,"0,41"
417432,WB_1_00041,2,1,4,"0,38"
417432,WB_1_00041,2,2,1,"0,19"
417432,WB_1_00041,2,2,2,"0,18"
417432,WB_1_00041,2,2,3,"0,24"
417432,WB_1_00041,2,2,4,"0,24"
417432,WB_1_00041,2,3,1,"0,006"
417432,WB_1_00041,2,3,2,"0,006"
417432,WB_1_00041,2,3,3,"0,006"
417432,WB_1_00041,2,3,4,"0,006"
417432,WB_1_00042,1,1,1,"0,50"
417432,WB_1_00042,1,1,2,"0,38"
417432,WB_1_00042,1,1,3,"0,36"
417432,WB_1_00042,1,1,4,"0,13"
417432,WB_1_00042,1,2,1,"0,32"
417432,WB_1_00042,1,2,2,"0,23"
417432,WB_1_00042,1,2,3,"0,18"
417432,WB_1_00042,1,2,4,"0,08"
417432,WB_1_00042,1,3,1,"0,012"
417432,WB_1_00042,1,3,2,"0,012"
417432,WB_1_00042,1,3,3,"0,013"
417432,WB_1_00042,1,3,4,"0,015"
417432,WB_1_00042,2,1,1,"0,33"
417432,WB_1_00042,2,1,2,"0,37"
417432,WB_1_00042,2,1,3,"0,41"
417432,WB_1_00042,2,1,4,"0,37"
417432,WB_1_00042,2,2,1,"0,20"
417432,WB_1_00042,2,2,2,"0,28"
417432,WB_1_00042,2,2,3,"0,29"
417432,WB_1_00042,2,2,4,"0,27"
417432,WB_1_00042,2,3,1,"0,013"
417432,WB_1_00042,2,3,2,"0,011"
417432,WB_1_00042,2,3,3,"0,010"
417432,WB_1_00042,2,3,4,"0,010"
417432,WB_1_00043,1,1,1,"0,25"
417432,WB_1_00043,1,1,2,"0,23"
417432,WB_1_00043,1,1,3,"0,45"
417432,WB_1_00043,1,1,4,"0,35"
417432,WB_1_00043,1,2,1,"0,13"
417432,WB_1_00043,1,2,2,"0,13"
417432,WB_1_00043,1,2,3,"0,23"
417432,WB_1_00043,1,2,4,"0,25"
417432,WB_1_00043,1,3,1,"0,019"
417432,WB_1_00043,1,3,2,"0,013"
417432,WB_1_00043,1,3,3,"0,016"
417432,WB_1_00043,1,3,4,"0,012"
417432,WB_1_00043,2,1,1,"0,34"
417432,WB_1_00043,2,1,2,"0,40"
417432,WB_1_00043,2,1,3,"0,40"
417432,WB_1_00043,2,1,4,"0,44"
417432,WB_1_00043,2,2,1,"0,26"
417432,WB_1_00043,2,2,2,"0,28"
417432,WB_1_00043,2,2,3,"0,31"
417432,WB_1_00043,2,2,4,"0,32"
417432,WB_1_00043,2,3,1,"0,016"
417432,WB_1_00043,2,3,2,"0,015"
417432,WB_1_00043,2,3,3,"0,016"
417432,WB_1_00043,2,3,4,"0,005"
417432,WB_1_00044,1,1,1,"0,08"
417432,WB_1_00044,1,1,2,"0,41"
417432,WB_1_00044,1,1,3,"0,30"
417432,WB_1_00044,1,1,4,"0,48"
417432,WB_1_00044,1,2,1,"0,04"
417432,WB_1_00044,1,2,2,"0,24"
417432,WB_1_00044,1,2,3,"0,17"
417432,WB_1_00044,1,2,4,"0,37"
417432,WB_1_00044,1,3,1,"0,007"
417432,WB_1_00044,1,3,2,"0,007"
417432,WB_1_00044,1,3,3,"0,009"
417432,WB_1_00044,1,3,4,"0,010"
417432,WB_1_00044,2,1,1,"0,30"
417432,WB_1_00044,2,1,2,"0,35"
417432,WB_1_00044,2,1,3,"0,38"
417432,WB_1_00044,2,1,4,"0,36"
417432,WB_1_00044,2,2,1,"0,21"
417432,WB_1_00044,2,2,2,"0,24"
417432,WB_1_00044,2,2,3,"0,26"
417432,WB_1_00044,2,2,4,"0,24"
417432,WB_1_00044,2,3,1,"0,007"
417432,WB_1_00044,2,3,2,"0,007"
417432,WB_1_00044,2,3,3,"0,006"
417432,WB_1_00044,2,3,4,"0,005"
417432,WB_1_00045,1,1,1,"0,11"
417432,WB_1_00045,1,1,2,"0,19"
417432,WB_1_00045,1,1,3,"0,49"
417432,WB_1_00045,1,1,4,"0,44"
417432,WB_1_00045,1,2,1,"0,06"
417432,WB_1_00045,1,2,2,"0,13"
417432,WB_1_00045,1,2,3,"0,31"
417432,WB_1_00045,1,2,4,"0,34"
417432,WB_1_00045,1,3,1,"0,016"
417432,WB_1_00045,1,3,2,"0,012"
417432,WB_1_00045,1,3,3,"0,016"
417432,WB_1_00045,1,3,4,"0,018"
417432,WB_1_00045,2,1,1,"0,37"
417432,WB_1_00045,2,1,2,"0,48"
417432,WB_1_00045,2,1,3,"0,47"
417432,WB_1_00045,2,1,4,"0,47"
417432,WB_1_00045,2,2,1,"0,28"
417432,WB_1_00045,2,2,2,"0,31"
417432,WB_1_00045,2,2,3,"0,35"
417432,WB_1_00045,2,2,4,"0,24"
417432,WB_1_00045,2,3,1,"0,014"
417432,WB_1_00045,2,3,2,"0,016"
417432,WB_1_00045,2,3,3,"0,014"
417432,WB_1_00045,2,3,4,"0,014"
417432,WB_1_00046,1,1,1,"0,47"
417432,WB_1_00046,1,1,2,"0,18"
417432,WB_1_00046,1,1,3,"0,14"
417432,WB_1_00046,1,1,4,"0,48"
417432,WB_1_00046,1,2,1,"0,31"
417432,WB_1_00046,1,2,2,"0,10"
417432,WB_1_00046,1,2,3,"0,10"
417432,WB_1_00046,1,2,4,"0,28"
417432,WB_1_00046,1,3,1,"0,016"
417432,WB_1_00046,1,3,2,"0,017"
417432,WB_1_00046,1,3,3,"0,012"
417432,WB_1_00046,1,3,4,"0,012"
417432,WB_1_00046,2,1,1,"0,35"
417432,WB_1_00046,2,1,2,"0,43"
417432,WB_1_00046,2,1,3,"0,41"
417432,WB_1_00046,2,1,4,"0,40"
417432,WB_1_00046,2,2,1,"0,22"
417432,WB_1_00046,2,2,2,"0,31"
417432,WB_1_00046,2,2,3,"0,32"
417432,WB_1_00046,2,2,4,"0,24"
417432,WB_1_00046,2,3,1,"0,013"
417432,WB_1_00046,2,3,2,"0,014"
417432,WB_1_00046,2,3,3,"0,013"
417432,WB_1_00046,2,3,4,"0,006"
417432,WB_1_00047,1,1,1,"0,20"
417432,WB_1_00047,1,1,2,"0,47"
417432,WB_1_00047,1,1,3,"0,44"
417432,WB_1_00047,1,1,4,"0,36"
417432,WB_1_00047,1,2,1,"0,16"
417432,WB_1_00047,1,2,2,"0,32"
417432,WB_1_00047,1,2,3,"0,24"
417432,WB_1_00047,1,2,4,"0,27"
417432,WB_1_00047,1,3,1,"0,020"
417432,WB_1_00047,1,3,2,"0,022"
417432,WB_1_00047,1,3,3,"0,023"
417432,WB_1_00047,1,3,4,"0,025"
417432,WB_1_00047,2,1,1,"0,31"
417432,WB_1_00047,2,1,2,"0,33"
417432,WB_1_00047,2,1,3,"0,34"
417432,WB_1_00047,2,1,4,"0,32"
417432,WB_1_00047,2,2,1,"0,16"
417432,WB_1_00047,2,2,2,"0,25"
417432,WB_1_00047,2,2,3,"0,22"
417432,WB_1_00047,2,2,4,"0,25"
417432,WB_1_00047,2,3,1,"0,022"
417432,WB_1_00047,2,3,2,"0,018"
417432,WB_1_00047,2,3,3,"0,024"
417432,WB_1_00047,2,3,4,"0,016"
417432,WB_1_00048,1,1,1,"0,11"
417432,WB_1_00048,1,1,2,"0,37"
417432,WB_1_00048,1,1,3,"0,24"
417432,WB_1_00048,1,1,4,"0,38"
417432,WB_1_00048,1,2,1,"0,06"
417432,WB_1_00048,1,2,2,"0,27"
417432,WB_1_00048,1,2,3,"0,13"
417432,WB_1_00048,1,2,4,"0,30"
417432,WB_1_00048,1,3,1,"0,006"
417432,WB_1_00048,1,3,2,"0,005"
417432,WB_1_00048,1,3,3,"0,004"
417432,WB_1_00048,1,3,4,"0,005"
417432,WB_1_00048,2,1,1,"0,26"
417432,WB_1_00048,2,1,2,"0,31"
417432,WB_1_00048,2,1,3,"0,35"
417432,WB_1_00048,2,1,4,"0,43"
417432,WB_1_00048,2,2,1,"0,14"
417432,WB_1_00048,2,2,2,"0,18"
417432,WB_1_00048,2,2,3,"0,23"
417432,WB_1_00048,2,2,4,"0,32"
417432,WB_1_00048,2,3,1,"0,004"
417432,WB_1_00048,2,3,2,"0,004"
417432,WB_1_00048,2,3,3,"0,005"
417432,WB_1_00048,2,3,4,"0,005"
417432,WB_1_00049,1,1,1,"0,48"
417432,WB_1_00049,1,1,2,"0,25"
417432,WB_1_00049,1,1,3,"0,44"
417432,WB_1_00049,1,1,4,"0,44"
417432,WB_1_00049,1,2,1,"0,35"
417432,WB_1_00049,1,2,2,"0,14"
417432,WB_1_00049,1,2,3,"0,35"
417432,WB_1_00049,1,2,4,"0,29"
417432,WB_1_00049,1,3,1,"0,003"
417432,WB_1_00049,1,3,2,"0,003"
417432,WB_1_00049,1,3,3,"0,004"
417432,WB_1_00049,1,3,4,"0,005"
417432,WB_1_00049,2,1,1,"0,34"
417432,WB_1_00049,2,1,2,"0,39"
417432,WB_1_00049,2,1,3,"0,35"
417432,WB_1_00049,2,1,4,"0,42"
417432,WB_1_00049,2,2,1,"0,24"
417432,WB_1_00049,2,2,2,"0,25"
417432,WB_1_00049,2,2,3,"0,26"
417432,WB_1_00049,2,2,4,"0,25"
417432,WB_1_00049,2,3,1,"0,003"
417432,WB_1_00049,2,3,2,"0,004"
417432,WB_1_00049,2,3,3,"0,004"
417432,WB_1_00049,2,3,4,"0,004"
417432,WB_1_00050,1,1,1,"0,15"
417432,WB_1_00050,1,1,2,"0,40"
417432,WB_1_00050,1,1,3,"0,37"
417432,WB_1_00050,1,1,4,"0,22"
417432,WB_1_00050,1,2,1,"0,10"
417432,WB_1_00050,1,2,2,"0,27"
417432,WB_1_00050,1,2,3,"0,23"
417432,WB_1_00050,1,2,4,"0,18"
417432,WB_1_00050,1,3,1,"0,020"
417432,WB_1_00050,1,3,2,"0,014"
417432,WB_1_00050,1,3,3,"0,012"
417432,WB_1_00050,1,3,4,"0,015"
417432,WB_1_00050,2,1,1,"0,30"
417432,WB_1_00050,2,1,2,"0,39"
417432,WB_1_00050,2,1,3,"0,42"
417432,WB_1_00050,2,1,4,"0,41"
417432,WB_1_00050,2,2,1,"0,22"
417432,WB_1_00050,2,2,2,"0,31"
417432,WB_1_00050,2,2,3,"0,32"
417432,WB_1_00050,2,2,4,"0,25"
417432,WB_1_00050,2,3,1,"0,013"
417432,WB_1_00050,2,3,2,"0,016"
417432,WB_1_00050,2,3,3,"0,012"
417432,WB_1_00050,2,3,4,"0,013"
100218,WB_1_00051,2,1,1,"0,14"
100218,WB_1_00051,2,1,2,"0,40"
100218,WB_1_00051,2,1,3,"0,41"
100218,WB_1_00051,2,1,4,"0,42"
100218,WB_1_00051,2,2,1,"0,04"
100218,WB_1_00051,2,2,2,"0,11"
100218,WB_1_00051,2,2,3,"0,15"
100218,WB_1_00051,2,2,4,"0,12"
100218,WB_1_00051,2,3,1,"0,005"
100218,WB_1_00051,2,3,2,"0,006"
100218,WB_1_00051,2,3,3,"0,004"
100218,WB_1_00051,2,3,4,"0,005"
100218,WB_1_00051,1,1,1,"0,33"
